x,y,label
0.38797,6.61839,0.00000
9.73624,-19.77460,0.00000
-13.99677,0.31575,0.00000
12.94397,-5.17610,1.00000
-7.55630,20.38584,1.00000
-11.83616,-15.00544,0.00000
-3.26076,-3.84797,1.00000
3.87466,4.83420,0.00000
7.20029,17.65541,1.00000
14.72591,1.97629,1.00000
-1.26025,-17.93791,0.00000
14.06485,-1.04046,1.00000
-9.94256,-14.08424,0.00000
-14.94645,-5.30298,0.00000
-21.54011,10.36026,1.00000
-0.94726,21.52736,1.00000
-12.21804,18.88775,1.00000
2.86922,1.86616,0.00000
-24.09649,5.32142,1.00000
-5.83798,20.23595,1.00000
-16.59336,15.53307,1.00000
22.52122,-7.40943,0.00000
-3.04998,-17.63515,0.00000
15.14872,5.89916,1.00000
-12.00594,-11.44147,0.00000
7.66300,-8.19456,1.00000
-6.36109,18.83727,1.00000
-0.42103,-19.06419,0.00000
-2.87495,-1.20399,1.00000
-8.60592,19.03283,1.00000
7.08233,-17.38111,0.00000
-11.52229,18.02927,1.00000
-1.85713,-19.02942,0.00000
2.85605,-9.98555,1.00000
-5.29934,19.13247,1.00000
-13.14592,18.63048,1.00000
-12.25816,-13.93794,0.00000
10.91563,-17.85149,0.00000
-13.01068,18.07025,1.00000
7.67527,-7.09686,1.00000
-11.88032,-10.78785,0.00000
-5.20458,18.73727,1.00000
-22.93036,5.30340,1.00000
-23.22607,6.68535,1.00000
-13.40721,15.47224,1.00000
15.51569,-1.99002,1.00000
-24.01905,5.27914,1.00000
-14.54571,15.79548,1.00000
1.30915,8.06473,0.00000
0.64618,18.93681,1.00000
-1.48591,-19.39799,0.00000
0.65324,-19.51339,0.00000
19.05557,-13.21116,0.00000
-2.32955,-17.97712,0.00000
13.41308,-16.14596,0.00000
-0.84504,-18.98455,0.00000
-5.23840,-17.87677,0.00000
-14.00661,-8.20999,0.00000
24.75623,-2.93845,0.00000
14.75617,8.11179,1.00000
-4.69051,-1.57979,1.00000
-13.16456,-9.79322,0.00000
-9.03819,17.19117,1.00000
11.44925,12.47934,1.00000
-11.20743,15.93293,1.00000
-13.67387,-7.62302,0.00000
-20.24226,11.67058,1.00000
16.24615,-16.26626,0.00000
11.98610,14.73445,1.00000
1.76304,20.00913,1.00000
-0.00777,-10.77027,1.00000
-7.76978,-15.26710,0.00000
21.08021,-7.53048,0.00000
7.59983,-9.02179,1.00000
-1.38111,22.03415,1.00000
-2.97770,18.98152,1.00000
-14.05788,-3.59931,0.00000
14.89511,3.72984,1.00000
-9.61890,-15.36118,0.00000
0.23708,8.01036,0.00000
-6.07242,-16.98625,0.00000
-8.45984,7.88367,0.00000
1.96882,-19.25696,0.00000
13.04985,7.00841,1.00000
25.18805,-5.40272,0.00000
14.83621,1.15123,1.00000
13.70886,0.84588,1.00000
21.47047,-7.73723,0.00000
-11.82330,-10.47431,0.00000
-8.38036,-14.43626,0.00000
-13.57932,16.86979,1.00000
-24.39058,8.09956,1.00000
-13.43888,18.02071,1.00000
4.92687,-8.74917,1.00000
-12.04507,4.10970,0.00000
15.20426,5.11037,1.00000
19.75172,-11.00779,0.00000
-16.02284,-4.15603,0.00000
4.69855,1.65779,0.00000
-4.74688,-16.46630,0.00000
-18.58608,11.66021,1.00000
6.59374,-18.55225,0.00000
20.98024,-5.95832,0.00000
12.05828,12.49747,1.00000
10.89334,-4.03365,1.00000
-17.16561,16.03402,1.00000
-13.62743,-7.40086,0.00000
10.77843,14.24846,1.00000
3.52137,20.09202,1.00000
-6.08811,8.43456,0.00000
4.65330,-9.16617,1.00000
12.48423,-3.91314,1.00000
-9.64205,-13.81111,0.00000
15.51605,4.46083,1.00000
-2.90689,-8.01765,1.00000
-23.41629,8.38890,1.00000
-13.49718,8.64171,0.00000
0.64547,20.43607,1.00000
-21.96880,9.17262,1.00000
22.69598,-8.57025,0.00000
-3.95991,9.02698,0.00000
-2.95836,-1.43651,1.00000
11.18803,-6.09708,1.00000
13.14503,6.87317,1.00000
10.19172,14.92458,1.00000
1.75378,-10.67606,1.00000
-9.32083,-14.56012,0.00000
14.60464,10.81941,1.00000
3.97647,-21.24326,0.00000
-21.50231,11.08606,1.00000
-1.43027,18.45153,1.00000
10.26697,13.59723,1.00000
14.21027,-14.64665,0.00000
-15.55492,-5.83639,0.00000
-10.16392,6.70996,0.00000
26.28527,-5.32493,0.00000
-16.74372,-6.89316,0.00000
-15.17178,-8.12072,0.00000
12.92975,8.24699,1.00000
25.40348,-1.51728,0.00000
12.77209,-2.82949,1.00000
1.89147,10.40269,0.00000
11.31315,13.98424,1.00000
26.44643,0.30038,0.00000
-13.92963,16.68113,1.00000
-25.23995,3.05383,1.00000
13.91563,4.71138,1.00000
9.10755,15.50662,1.00000
14.15502,0.55590,1.00000
-6.51782,9.00500,0.00000
10.89232,-17.54644,0.00000
2.81663,19.25583,1.00000
17.58062,-13.32064,0.00000
10.11716,14.83369,1.00000
-4.45830,-2.37142,1.00000
-12.79449,-5.96196,0.00000
3.01732,5.34198,0.00000
-19.74884,11.17530,1.00000
25.10760,-6.58620,0.00000
-25.18044,3.96139,1.00000
4.45621,5.16749,0.00000
3.60174,3.18297,0.00000
-24.79896,0.88246,1.00000
3.54615,19.07061,1.00000
-7.03788,-15.42250,0.00000
-19.73705,14.54025,1.00000
1.75826,20.59348,1.00000
-16.36821,13.55142,1.00000
-7.58592,7.36169,0.00000
-10.69928,7.09951,0.00000
-17.63347,15.66873,1.00000
7.19904,-20.99135,0.00000
14.74248,-16.81890,0.00000
9.77773,-17.94971,0.00000
21.29012,-10.73818,0.00000
-24.97966,-1.12636,1.00000
-14.55608,0.01889,0.00000
-12.83658,-0.38745,0.00000
24.73713,-4.99542,0.00000
-1.64659,19.29869,1.00000
-1.41891,-8.08529,1.00000
9.09797,17.13080,1.00000
-15.67423,-10.16372,0.00000
11.10202,12.99748,1.00000
-12.87766,14.54133,1.00000
-7.28934,19.02341,1.00000
13.37112,6.18984,1.00000
-5.17072,-5.37785,1.00000
0.79515,-18.65566,0.00000
18.65222,-12.95691,0.00000
1.46209,-9.16783,1.00000
0.42245,8.27352,0.00000
4.25371,18.94266,1.00000
-22.71226,10.17706,1.00000
-15.44509,-4.66831,0.00000
-15.45977,16.33085,1.00000
0.94690,-19.90583,0.00000
2.88650,20.02895,1.00000
3.33313,7.10165,0.00000
-14.22543,-5.21305,0.00000
-15.12217,16.84203,1.00000
-7.12717,-17.10818,0.00000
11.64826,-4.88880,1.00000
8.77330,-9.22620,1.00000
-18.93357,11.22970,1.00000
5.02151,17.11048,1.00000
19.64425,-12.96444,0.00000
21.88727,-9.26837,0.00000
-9.06979,-19.12205,0.00000
-24.86397,3.05027,1.00000
23.02182,-5.77498,0.00000
2.09226,18.57822,1.00000
-0.62305,10.20816,0.00000
-9.56072,-14.33688,0.00000
8.00532,-7.14832,1.00000
21.66571,-10.78526,0.00000
23.93188,-10.17395,0.00000
-1.63916,-6.36580,1.00000
25.03212,-2.40886,0.00000
14.43744,-16.71807,0.00000
11.00309,-19.46090,0.00000
4.55638,16.97795,1.00000
10.91992,-16.24152,0.00000
-13.87002,-12.83891,0.00000
-2.53350,19.43197,1.00000
-12.77419,-7.16780,0.00000
25.32156,-3.93059,0.00000
-12.80001,2.12716,0.00000
-25.40586,3.38630,1.00000
-14.41913,-9.03469,0.00000
23.68445,-4.52930,0.00000
-24.70829,2.40718,1.00000
-18.94989,13.04626,1.00000
12.62613,-16.59153,0.00000
4.14039,3.33837,0.00000
-2.86494,-7.70854,1.00000
-9.09550,7.04662,0.00000
7.47832,15.36995,1.00000
2.41572,18.79533,1.00000
19.20979,-11.92663,0.00000
23.37891,-7.26128,0.00000
-13.78937,-10.39030,0.00000
10.31151,9.05374,1.00000
-19.89729,11.11939,1.00000
24.19465,-3.88579,0.00000
7.44518,15.28462,1.00000
27.10350,-1.13704,0.00000
0.57256,19.99673,1.00000
-17.24186,-5.20685,0.00000
1.33147,-20.00039,0.00000
2.64293,-19.82865,0.00000
0.10536,-8.33194,1.00000
3.33552,-8.99750,1.00000
-2.12713,9.78564,0.00000
10.10317,-17.95603,0.00000
18.03729,-12.75631,0.00000
-14.36099,-4.78623,0.00000
13.82407,-2.15221,1.00000
-24.40767,2.51504,1.00000
17.88931,-14.30704,0.00000
-4.41271,-5.24711,1.00000
14.40087,-2.21810,1.00000
-8.96759,6.03345,0.00000
12.72230,-3.66226,1.00000
-14.69872,-3.67243,0.00000
12.23948,-3.31492,1.00000
23.74116,-1.20559,0.00000
-20.36023,12.82780,1.00000
22.98170,-6.01325,0.00000
-6.47828,-17.70437,0.00000
0.92728,21.84842,1.00000
-12.29209,6.11248,0.00000
-4.26628,-4.31604,1.00000
-1.53364,-7.86162,1.00000
13.14365,8.36425,1.00000
-12.92735,-8.09434,0.00000
-13.02668,-8.26491,0.00000
-4.67652,-0.81367,1.00000
-20.43037,10.76418,1.00000
25.73994,-2.42483,0.00000
23.50851,-2.51043,0.00000
11.70004,-18.80150,0.00000
-2.91139,9.75477,0.00000
8.69464,-7.46090,1.00000
23.94807,-5.78881,0.00000
-3.18134,-17.79172,0.00000
4.67046,19.69397,1.00000
-21.89883,9.69780,1.00000
-11.83785,5.10386,0.00000
-2.00473,9.45300,0.00000
12.41598,-7.09968,1.00000
-6.99793,20.90052,1.00000
-24.65142,0.96928,1.00000
-4.61075,-18.02610,0.00000
-15.95641,16.09714,1.00000
8.93139,13.47097,1.00000
-25.70805,0.34666,1.00000
-23.52120,5.34158,1.00000
-12.73744,-9.02151,0.00000
22.32109,-10.40292,0.00000
5.78011,17.15478,1.00000
-10.75424,6.95253,0.00000
-15.96053,17.19778,1.00000
-1.20872,-7.06915,1.00000
3.86278,3.01758,0.00000
-15.25831,-8.41800,0.00000
10.36718,13.96771,1.00000
-23.39487,2.13949,1.00000
26.21538,-0.24620,0.00000
8.93529,14.79048,1.00000
-24.37560,2.91131,1.00000
-14.07047,-6.54580,0.00000
-20.77621,9.66327,1.00000
15.71782,1.77258,1.00000
14.79170,0.26176,1.00000
23.06277,-6.98806,0.00000
9.71098,-6.86478,1.00000
0.37192,-19.37370,0.00000
13.16425,-0.31262,1.00000
12.51921,8.83645,1.00000
11.25964,11.53169,1.00000
-2.81467,8.12071,0.00000
-15.83545,15.62113,1.00000
-24.40740,3.34636,1.00000
16.59210,-15.43932,0.00000
-15.25275,-3.97686,0.00000
-7.42909,18.36560,1.00000
4.33444,-9.62197,1.00000
5.39520,-18.57837,0.00000
-14.72286,16.40212,1.00000
24.45245,-3.14993,0.00000
-7.44092,-15.65676,0.00000
24.91935,-0.69029,0.00000
0.68454,9.55365,0.00000
-16.33262,16.63423,1.00000
-7.19002,18.02700,1.00000
6.36923,-9.48871,1.00000
20.21296,-15.06897,0.00000
20.76969,-12.89566,0.00000
-15.40337,-3.64232,0.00000
-11.14500,-12.90842,0.00000
-22.00362,7.99216,1.00000
4.76720,-20.76782,0.00000
-17.16105,17.92039,1.00000
14.95260,5.09195,1.00000
-3.01016,-19.82513,0.00000
21.95581,-8.53862,0.00000
-5.74140,8.52082,0.00000
14.28920,4.95350,1.00000
-11.14673,5.94686,0.00000
-14.90984,-1.47024,0.00000
-12.01996,-12.19394,0.00000
16.47504,-15.66066,0.00000
11.34138,-4.00530,1.00000
-6.30320,19.74373,1.00000
-12.44010,4.33488,0.00000
11.98963,-4.17825,1.00000
-5.85701,-16.02230,0.00000
-2.72798,20.77848,1.00000
-5.62746,-16.86176,0.00000
-9.57282,17.92140,1.00000
-3.76019,19.72331,1.00000
-8.02047,6.49728,0.00000
-13.97391,-8.06927,0.00000
7.98374,-19.19718,0.00000
22.27474,-8.78801,0.00000
16.86210,-15.51922,0.00000
10.59029,-5.95828,1.00000
-14.65994,-1.28248,0.00000
-10.89129,-13.74096,0.00000
5.56216,-19.64354,0.00000
11.87828,-3.61317,1.00000
-14.27398,-4.86746,0.00000
19.14720,-10.46424,0.00000
6.69828,16.30884,1.00000
-3.93129,20.20975,1.00000
-4.65229,-18.19014,0.00000
-16.47875,12.96612,1.00000
25.24823,-3.81473,0.00000
14.90301,2.28524,1.00000
-9.03157,7.85816,0.00000
-10.04774,8.22433,0.00000
10.58803,-18.19180,0.00000
14.95953,0.64105,1.00000
15.27047,5.47730,1.00000
-13.91608,0.16162,0.00000
-8.07488,20.27660,1.00000
-1.19475,8.33505,0.00000
9.52983,-21.13945,0.00000
2.71550,-20.81481,0.00000
-3.00042,11.03402,0.00000
-6.89812,-16.72323,0.00000
0.92888,-9.35244,1.00000
7.88128,-8.89868,1.00000
5.39994,17.92154,1.00000
10.54312,-18.66010,0.00000
14.96062,1.02178,1.00000
6.93261,16.56314,1.00000
-1.04477,19.96244,1.00000
14.03955,-15.72403,0.00000
2.86465,-18.82500,0.00000
-21.28937,10.84768,1.00000
10.11118,-5.33166,1.00000
12.16619,10.24968,1.00000
-9.31454,8.21866,0.00000
11.87233,-18.24671,0.00000
13.37968,12.10399,1.00000
13.20720,13.28471,1.00000
22.90583,-4.00026,0.00000
-9.36830,-14.57892,0.00000
-13.62500,-11.48952,0.00000
-5.52502,10.23165,0.00000
2.77802,-20.05294,0.00000
0.05759,-9.95994,1.00000
10.82899,10.20451,1.00000
3.36607,6.41868,0.00000
-13.75354,-6.08120,0.00000
-11.94568,-11.40713,0.00000
15.46892,0.88269,1.00000
13.56281,0.21453,1.00000
3.55203,-19.35094,0.00000
3.43688,-8.00821,1.00000
2.56953,-11.02221,1.00000
-13.01282,-7.31821,0.00000
-0.48734,20.00636,1.00000
-13.85947,1.54895,0.00000
-14.07033,-7.21001,0.00000
-5.92420,-16.92151,0.00000
-13.13347,-10.56939,0.00000
2.27700,19.04392,1.00000
13.68786,8.02140,1.00000
24.47044,-5.52397,0.00000
0.14034,21.14456,1.00000
8.44255,-17.58845,0.00000
13.28933,-16.38399,0.00000
-13.50837,-6.62533,0.00000
-0.10124,21.06194,1.00000
18.16795,-10.21924,0.00000
-13.09397,-12.55321,0.00000
12.99748,11.24339,1.00000
10.73879,-6.11969,1.00000
-23.72143,7.92215,1.00000
15.09730,-16.38461,0.00000
14.40936,3.06541,1.00000
7.12796,17.53208,1.00000
2.95473,19.37936,1.00000
-0.73926,20.35250,1.00000
24.22128,-1.02174,0.00000
24.12445,-4.68740,0.00000
-13.57485,0.48627,0.00000
15.37892,4.81123,1.00000
-24.59511,3.19484,1.00000
-11.49995,17.43692,1.00000
2.89685,18.85576,1.00000
12.51194,10.03932,1.00000
11.89156,-4.45579,1.00000
-1.40877,-19.07157,0.00000
-1.05612,-7.27535,1.00000
-1.75258,9.07216,0.00000
1.37231,18.78668,1.00000
15.10507,2.64081,1.00000
4.64800,5.09488,0.00000
2.21700,-20.17863,0.00000
11.86064,-6.77552,1.00000
-3.54245,-18.65799,0.00000
-18.09895,14.55848,1.00000
9.50741,-20.75526,0.00000
-8.60023,-14.98022,0.00000
14.46267,7.49096,1.00000
-20.90262,13.30974,1.00000
6.41990,16.59979,1.00000
24.28078,-5.86268,0.00000
0.83862,-9.70409,1.00000
0.26171,17.08749,1.00000
6.76756,16.70377,1.00000
11.05214,-4.39306,1.00000
-12.99750,-10.81896,0.00000
-1.50926,9.90294,0.00000
-9.81590,8.72677,0.00000
11.13006,14.25013,1.00000
-16.22212,15.13480,1.00000
-9.13377,-12.71997,0.00000
-3.43467,-20.31350,0.00000
22.60384,-7.73856,0.00000
-12.59139,16.01397,1.00000
9.00578,-6.50981,1.00000
16.58019,-17.35461,0.00000
22.14663,-10.41629,0.00000
5.58630,-20.01992,0.00000
-3.24823,8.53469,0.00000
14.18025,-16.99724,0.00000
-12.33525,-14.06199,0.00000
4.98177,18.57741,1.00000
-8.29490,-15.56466,0.00000
9.01920,14.34726,1.00000
-8.07349,6.13780,0.00000
20.04688,-11.47232,0.00000
9.75358,-7.25025,1.00000
10.21866,-6.51896,1.00000
11.09846,-4.58911,1.00000
11.22500,-6.94669,1.00000
-9.91336,18.14080,1.00000
21.70376,-12.70329,0.00000
-7.07845,-17.37801,0.00000
-10.71138,19.35399,1.00000
5.02911,5.74679,0.00000
-0.27021,9.11986,0.00000
3.52237,7.29306,0.00000
14.71139,0.41018,1.00000
19.38945,-12.13773,0.00000
-14.74061,17.26545,1.00000
-12.69865,18.52509,1.00000
-10.80890,-12.94206,0.00000
7.93973,17.57092,1.00000
-11.94919,-10.69391,0.00000
11.30455,-3.45367,1.00000
-11.20658,19.12923,1.00000
12.44916,11.26456,1.00000
24.63897,-4.60195,0.00000
12.72009,12.35717,1.00000
-1.93747,-18.93223,0.00000
17.92909,-11.94988,0.00000
1.82213,-19.15660,0.00000
15.72622,-12.44344,0.00000
-11.09324,-12.42705,0.00000
-2.86377,9.56825,0.00000
-10.12777,6.90244,0.00000
-13.93441,-4.48194,0.00000
-12.17571,2.53707,0.00000
15.79377,-16.12805,0.00000
15.60963,-0.86272,1.00000
-14.71100,-0.92023,0.00000
-20.70246,7.93809,1.00000
-3.03320,7.74777,0.00000
1.14540,-17.49781,0.00000
-5.34779,10.88035,0.00000
19.16981,-10.82980,0.00000
-11.86849,-12.08604,0.00000
-9.43236,20.39291,1.00000
18.43310,-10.94451,0.00000
-7.60381,8.61881,0.00000
7.56638,-21.44841,0.00000
9.32116,15.61423,1.00000
14.74536,-2.78409,1.00000
17.90787,-12.21386,0.00000
-22.10112,8.46336,1.00000
17.76194,-12.94663,0.00000
25.17364,-5.51412,0.00000
13.89357,-1.66814,1.00000
-12.66583,-12.00745,0.00000
-2.79024,-7.61607,1.00000
21.54152,-9.85993,0.00000
10.35223,-6.04992,1.00000
-19.77018,11.66486,1.00000
-4.44527,9.56867,0.00000
-11.87297,5.34782,0.00000
2.43299,20.11244,1.00000
-4.35079,-17.12210,0.00000
2.04539,6.44366,0.00000
-11.94480,18.89740,1.00000
-13.74578,16.39319,1.00000
-21.24131,12.34001,1.00000
-10.42713,4.41006,0.00000
-2.71206,-6.04191,1.00000
14.53723,4.70609,1.00000
-18.11193,12.81445,1.00000
14.95240,11.73587,1.00000
-1.10041,19.06609,1.00000
1.00078,-20.68228,0.00000
-10.48939,19.02778,1.00000
19.98782,-12.47238,0.00000
3.26813,7.07434,0.00000
3.36523,-18.57102,0.00000
2.80943,-17.53983,0.00000
-17.65649,14.22801,1.00000
19.49222,-11.26139,0.00000
-17.37610,16.78487,1.00000
3.87699,6.35076,0.00000
-0.35017,-7.69554,1.00000
19.29910,-13.38584,0.00000
5.11289,18.25649,1.00000
3.56786,-7.98847,1.00000
-9.11652,17.64937,1.00000
11.98034,-18.73306,0.00000
21.87896,-6.95854,0.00000
-11.63112,5.48259,0.00000
-0.73542,-8.58156,1.00000
-13.03981,-0.11903,0.00000
9.42181,-20.21597,0.00000
-24.27558,-0.44843,1.00000
-19.50097,13.83968,1.00000
-1.31096,19.53158,1.00000
-7.26862,21.15507,1.00000
13.25660,-4.65175,1.00000
17.62267,-15.05132,0.00000
-9.94842,7.46142,0.00000
14.09676,3.78148,1.00000
5.58274,-18.94158,0.00000
-10.90199,17.61882,1.00000
14.05322,9.15244,1.00000
-9.37454,5.74375,0.00000
-24.38975,6.71967,1.00000
-13.83076,-5.13017,0.00000
-1.90795,-18.10273,0.00000
-10.53191,6.05594,0.00000
6.73853,-20.26938,0.00000
1.05745,-20.87698,0.00000
3.84631,0.37219,0.00000
13.09754,-2.32880,1.00000
17.20980,-14.61261,0.00000
-12.36088,-3.75538,0.00000
14.31518,4.80024,1.00000
19.96412,-11.45755,0.00000
7.55756,16.45524,1.00000
-16.65753,13.04152,1.00000
14.17053,6.94456,1.00000
15.92961,-13.84503,0.00000
5.60737,-18.53021,0.00000
12.88712,0.62427,1.00000
5.96329,17.85706,1.00000
-8.96887,-16.49196,0.00000
-8.86322,18.37730,1.00000
1.04084,-20.24282,0.00000
11.04862,11.61158,1.00000
-12.62196,1.09285,0.00000
-3.63375,-17.09633,0.00000
-1.26962,18.98049,1.00000
2.84959,19.16275,1.00000
11.55126,-18.27265,0.00000
8.13931,-19.42696,0.00000
-12.79850,16.48271,1.00000
-7.57591,7.13154,0.00000
-14.09067,0.25038,0.00000
-12.65352,1.86043,0.00000
-14.40574,-7.20633,0.00000
-10.02256,-14.46520,0.00000
-12.05989,17.42602,1.00000
6.33931,16.92105,1.00000
23.97959,-5.26503,0.00000
-3.89127,-18.41099,0.00000
-19.85727,10.06191,1.00000
26.27860,0.63950,0.00000
13.17246,-17.20028,0.00000
1.59867,-9.15702,1.00000
-8.80653,20.16403,1.00000
-0.18060,-8.73593,1.00000
-3.95295,-17.85426,0.00000
-19.49017,10.51964,1.00000
-6.22155,-17.42018,0.00000
21.67102,-9.70673,0.00000
10.87444,12.17532,1.00000
-0.26294,10.71323,0.00000
-25.03967,5.79294,1.00000
-8.84784,8.26744,0.00000
-10.24658,6.47712,0.00000
15.22314,4.04748,1.00000
1.70803,-20.49458,0.00000
22.61949,-10.34251,0.00000
11.10431,-18.44445,0.00000
-0.27703,19.03263,1.00000
10.88232,13.23127,1.00000
22.91065,-6.07255,0.00000
-14.38592,16.75748,1.00000
24.75028,-1.32447,0.00000
8.24210,16.43644,1.00000
-5.80701,20.41084,1.00000
15.65705,-1.64070,1.00000
15.79669,-16.80904,0.00000
-7.59209,7.93258,0.00000
13.74423,6.80470,1.00000
16.90126,-14.79706,0.00000
-16.68934,15.21151,1.00000
7.50786,16.35884,1.00000
-5.16283,9.72210,0.00000
8.33278,-19.16223,0.00000
-14.41839,-2.20148,0.00000
24.08782,-0.90956,0.00000
19.17441,-10.67700,0.00000
-16.04309,13.24082,1.00000
1.61735,19.10541,1.00000
-22.75945,5.34449,1.00000
18.15535,-13.64877,0.00000
9.68895,-19.23435,0.00000
-25.30206,9.04395,1.00000
-24.68591,7.30279,1.00000
-11.91560,7.92301,0.00000
-22.48669,5.73528,1.00000
-14.35691,2.63442,0.00000
5.50810,-8.72988,1.00000
13.14886,8.15765,1.00000
-20.69232,12.54356,1.00000
-3.99763,-16.06306,0.00000
-25.22534,2.67143,1.00000
-17.04835,13.83626,1.00000
-1.06179,18.94406,1.00000
11.74089,-5.30559,1.00000
-6.51812,-17.25460,0.00000
8.02431,18.99227,1.00000
13.61943,0.87720,1.00000
-24.40649,1.58692,1.00000
-21.80115,9.68449,1.00000
-24.51743,0.41306,1.00000
2.17720,-18.64687,0.00000
-23.53848,3.23514,1.00000
-12.33942,-9.14528,0.00000
-1.85976,-20.08602,0.00000
13.56020,-16.14812,0.00000
4.02149,-9.52708,1.00000
-22.86219,4.34501,1.00000
-0.50971,19.83237,1.00000
-4.85096,8.00858,0.00000
-1.19119,18.21909,1.00000
-3.10493,-17.45830,0.00000
-11.15501,-14.83659,0.00000
15.01941,2.39581,1.00000
-5.76462,-17.44151,0.00000
0.15528,-18.83594,0.00000
11.85114,11.05684,1.00000
-3.83367,19.60375,1.00000
-0.56039,-16.89250,0.00000
-9.15904,-14.26224,0.00000
10.35794,-8.64331,1.00000
-3.09871,21.50266,1.00000
8.65822,15.09961,1.00000
4.08259,2.91454,0.00000
-5.92840,19.26561,1.00000
-5.64685,19.48258,1.00000
-9.26109,5.61613,0.00000
-12.73144,3.44289,0.00000
21.53438,-8.63755,0.00000
-22.03989,6.61733,1.00000
15.30508,-13.07695,0.00000
-6.19123,-16.45241,0.00000
-14.17799,15.76180,1.00000
9.09046,-7.48844,1.00000
-25.58084,3.31637,1.00000
-19.35652,11.92269,1.00000
-24.46705,3.36059,1.00000
-15.81766,-4.72145,0.00000
-21.49570,10.53367,1.00000
14.59968,6.23664,1.00000
-19.08322,13.02646,1.00000
-0.24404,-19.20907,0.00000
-5.41376,8.63431,0.00000
6.27023,-20.45309,0.00000
-10.84226,4.10738,0.00000
0.69108,-19.67133,0.00000
-14.92624,15.00211,1.00000
2.78768,-19.00190,0.00000
8.56885,14.83927,1.00000
-14.75995,18.69878,1.00000
0.00765,10.00644,0.00000
-13.74167,15.94012,1.00000
4.84357,19.06288,1.00000
2.18160,16.82665,1.00000
-0.85094,-8.30612,1.00000
13.73101,10.51520,1.00000
-13.43775,-9.20308,0.00000
10.15755,-5.43102,1.00000
-12.29942,1.06314,0.00000
-3.08161,19.80626,1.00000
-9.76436,17.21578,1.00000
13.07014,10.12692,1.00000
7.38356,-6.84998,1.00000
-7.66095,6.78970,0.00000
-23.84036,7.70269,1.00000
13.57584,13.55353,1.00000
-0.17143,20.21809,1.00000
11.39266,14.88587,1.00000
10.31734,-7.39510,1.00000
-13.53208,-8.02013,0.00000
-4.62880,20.13695,1.00000
-13.63912,-6.94219,0.00000
-23.90538,9.63933,1.00000
-15.60216,-3.67276,0.00000
-23.68727,3.93695,1.00000
24.68952,-1.10490,0.00000
-15.56605,-2.65931,0.00000
13.70689,4.98653,1.00000
13.06275,10.54332,1.00000
17.91320,-16.06110,0.00000
8.79659,14.25075,1.00000
-12.31684,17.25655,1.00000
-14.28960,17.40902,1.00000
-1.96434,-8.65439,1.00000
4.16650,-18.97786,0.00000
13.26235,-16.15401,0.00000
-14.29825,-0.47335,0.00000
-4.85942,-19.46507,0.00000
-13.66477,-7.07286,0.00000
12.79257,2.58039,1.00000
11.53931,13.53282,1.00000
-19.66711,13.13589,1.00000
10.86119,11.13142,1.00000
6.85606,-19.81974,0.00000
-3.60089,-16.74050,0.00000
14.35780,-0.11888,1.00000
-11.55708,18.17545,1.00000
7.15416,15.97154,1.00000
-6.17192,9.06810,0.00000
13.69371,0.52461,1.00000
-4.33250,-3.47956,1.00000
-17.12889,15.27754,1.00000
-8.30473,18.53941,1.00000
-6.30869,-16.59547,0.00000
-5.07033,8.86634,0.00000
12.16498,-3.44882,1.00000
2.26696,8.76329,0.00000
-5.72668,-15.43575,0.00000
-0.73212,6.94817,0.00000
3.29710,-21.29555,0.00000
13.04777,-19.72423,0.00000
-1.53526,-7.41401,1.00000
11.98866,-18.53560,0.00000
19.67473,-11.36961,0.00000
10.43660,9.87032,1.00000
-7.76385,18.28962,1.00000
-13.87201,4.92395,0.00000
5.62372,-9.02865,1.00000
-11.86258,18.43697,1.00000
16.60904,-15.31521,0.00000
6.71733,-17.36407,0.00000
16.24284,6.20312,1.00000
-9.81721,17.68105,1.00000
0.98488,17.20871,1.00000
-2.12857,19.67696,1.00000
15.92626,4.25062,1.00000
2.91987,8.07359,0.00000
13.93082,5.11217,1.00000
21.27284,-12.61747,0.00000
2.31879,6.98889,0.00000
-4.08455,-18.57000,0.00000
-23.63658,6.48135,1.00000
-3.98588,19.18936,1.00000
2.71178,7.67742,0.00000
-18.07406,14.72693,1.00000
13.25212,5.04490,1.00000
11.85654,-3.22314,1.00000
-20.49936,12.23739,1.00000
6.55446,-18.25268,0.00000
12.93878,15.45872,1.00000
3.87949,0.20636,0.00000
24.46013,-2.54833,0.00000
-1.73873,-6.50163,1.00000
-14.77922,-1.48240,0.00000
-3.27245,20.30461,1.00000
-1.80207,10.08604,0.00000
13.86418,8.00777,1.00000
8.41350,14.97418,1.00000
16.67042,-13.85332,0.00000
4.12929,18.83924,1.00000
-9.91504,-15.23833,0.00000
26.53861,-2.24881,0.00000
-16.27824,-1.84779,0.00000
12.82392,-4.38425,1.00000
15.43528,-15.58767,0.00000
-16.68512,16.65305,1.00000
-15.20726,-1.18681,0.00000
24.80836,-2.07812,0.00000
-21.12806,9.59588,1.00000
-4.95883,9.94896,0.00000
-14.46958,0.77195,0.00000
-10.58478,5.51750,0.00000
-8.74102,20.20202,1.00000
-18.17823,12.11592,1.00000
-13.79133,-9.53329,0.00000
-22.96723,5.80172,1.00000
-18.11196,13.82673,1.00000
23.80337,-8.86611,0.00000
15.03118,7.70554,1.00000
14.11902,10.47069,1.00000
2.28830,-9.30607,1.00000
6.90921,-20.11981,0.00000
-14.74898,2.32663,0.00000
-13.40779,1.56757,0.00000
